frq,amp_real,amp_imag
0.0,0.03676328768064564,0.0
0.31252000128008195,0.0073323242395769254,-0.011576693043215562
0.6250400025601639,0.006874570206154246,-0.0102779782700914
0.9375600038402458,0.0019380204047716862,-0.008315696370617598
1.2500800051203278,-0.0019677986211183427,-0.00726151710397325
1.5626000064004097,0.00048216820189985236,-0.0012067297295122771
1.8751200076804917,0.0009164799844101147,-0.004851765535224703
2.1876400089605736,-0.0014412596801303794,-0.002142645215741583
2.5001600102406556,0.001832135286799939,-0.0019104970249571203
2.8126800115207375,-0.0001997577945333878,-0.00015180116172499997
3.1252000128008195,0.002676546927523971,-0.0019509416901597658
3.4377200140809014,0.00021188409567420176,-0.0020063386959081678
3.7502400153609834,0.003920375136621062,0.0005734484565365503
4.062760016641065,0.004853240891922967,-0.003356122587676642
4.375280017921147,0.003892103447630176,-0.004526194685805586
4.687800019201229,0.0038601293444329946,-0.005458957181936417
5.000320020481311,0.0017126141511197167,-0.008026493295929428
5.312840021761393,0.0016365752775276236,-0.008536432060318237
5.625360023041475,-0.004573208408407144,-0.009316587569211698
5.937880024321557,-0.007261177996094379,-0.006106879338992736
6.250400025601639,-0.009375205576120704,-0.0005571056125951924
6.562920026881721,-0.00506949023137749,0.0025080291905403276
6.875440028161803,-0.003047202040304802,0.006059118634706538
7.187960029441885,0.007451670718227609,0.006964012435135749
7.500480030721967,0.006326829191793161,-0.0030468979843385666
7.813000032002049,0.0029337522854798494,-0.00430400411363711
8.12552003328213,0.0006721068732380774,-0.0023005589264419595
8.438040034562214,0.0034335660815186368,-0.0021344654759379777
8.750560035842295,0.00254364506934605,-0.004823507302372798
9.063080037122376,0.0025700918490118873,-0.0047694467170341665
9.375600038402458,0.002288312892656426,-0.005969641249994398
9.688120039682541,0.0008505431891566206,-0.007370616430144417
10.000640040962622,-0.003692171602057159,-0.0059817710311299566
10.313160042242703,-0.0025910252048634854,-0.0008246920246701062
10.625680043522786,0.0030448182780802935,-0.0015679821635590716
10.93820004480287,0.0017607539483606928,-0.0033635035131101675
11.25072004608295,0.002219607221875755,-0.004205077836832093
11.563240047363031,0.002005818890124067,-0.003054939336946728
11.875760048643114,0.002908113531452037,-0.0026486391462760724
12.188280049923197,0.007389663342663362,-0.0025754480659093
12.500800051203278,0.010111062606227019,-0.0055187353998199665
12.813320052483359,0.011889491208538031,-0.009875432581956804
13.125840053763442,0.018257451180278893,-0.013292518283147575
13.438360055043525,0.024398780921404024,-0.04573423883257077
13.750880056323606,-0.02837159360618505,-0.04254696193047591
14.063400057603687,-0.027995093136508456,-0.021147143296491453
14.37592005888377,-0.027168535565035686,-0.011880703530750783
14.688440060163853,-0.02618038494830232,-0.0040896258446740325
15.000960061443934,-0.01942285661047703,0.0025606892584782662
15.313480062724015,-0.014201996914785728,0.0030075729117655416
15.626000064004097,-0.009117232898040657,0.0010967646328755548
15.93852006528418,-0.009754503568492815,-0.0016462827788826055
16.25104006656426,-0.010906696551803199,-0.003617394977116922
16.563560067844342,-0.01380203047597829,-0.0012146026089224894
16.876080069124427,-0.011128650411806076,0.0026384253903496114
17.188600070404508,-0.012545999017225152,-0.000908983223018017
17.50112007168459,-0.011616627824903093,0.004849878151029754
17.81364007296467,-0.009557936773238193,0.006206231047401663
18.12616007424475,-0.00553627975036934,0.005579037729540572
18.438680075524836,-0.003594059558792324,0.003761242884656129
18.751200076804917,-0.00479828189394878,0.002248867055542377
19.063720078084998,-0.00343837190020222,0.0021736930786489194
19.376240079365083,-0.002064873470626319,0.0014935023190005411
19.688760080645164,-0.0036329876165573827,-0.0014516983534682947
20.001280081925245,-0.005709916727116632,-0.001962690339702568
20.313800083205326,-0.006385341035629856,0.0015381202172196921
20.626320084485407,-0.0017274831179422204,0.0013210659199175624
20.93884008576549,-0.0048814502176565385,-0.0033198359780378835
21.251360087045573,-0.005351634201624329,-0.0010788757208644857
21.563880088325654,-0.0072425056782307136,-0.0024021306732685947
21.87640008960574,-0.010776497680378173,-0.0017689821355483756
22.18892009088582,-0.007587835494284508,0.006487164243425183
22.5014400921659,-0.002821454658951214,0.001868962372183756
22.81396009344598,-0.004823793631962765,0.0021398375167974468
23.126480094726062,-0.005600517498200544,-0.0005059321771924146
23.439000096006147,-0.0043689491110784255,0.001698846810186985
23.751520097286228,-0.006176365319708844,0.00036332567740927766
24.06404009856631,-0.004316985733115432,0.003075509186335075
24.376560099846394,-0.0009701981502819107,-0.0005594014871004123
24.689080101126475,-0.005603475874905468,-0.003993440069381254
25.001600102406556,-0.00916539303791914,0.0003090065083282284
25.314120103686637,-0.007713275206101937,0.002422080339011501
25.626640104966718,-0.005510681593423921,0.001919888733003455
25.939160106246803,-0.0061733783283568116,0.0020144232676223423
26.251680107526884,-0.008249473356872844,0.0031257865888548826
26.564200108806965,-0.0025090982939971205,0.008015074554945526
26.87672011008705,0.0011401630646535458,0.0012342030372663555
27.18924011136713,-0.003409686752104264,-0.0023388505768811916
27.50176011264721,-0.005273971702740344,0.0014888785234220508
27.814280113927293,-0.005321621164972995,-1.8671008203871604e-05
28.126800115207374,-0.006679397097211369,0.00374877496941423
28.43932011648746,-0.0007037054226887632,0.00429333650393151
28.75184011776754,-0.0020783259837967535,-5.222162834130605e-05
29.06436011904762,-0.0018816345844425843,0.0013754452279772368
29.376880120327705,-0.001117987768388717,-0.0005788222610149221
29.689400121607786,-0.003696027248402876,-4.818267106470847e-05
30.001920122887867,5.3520427710344914e-05,-0.002364958330228643
30.314440124167948,-0.005976905313743522,-0.004685910797907042
30.62696012544803,-0.008310132137231935,0.0007422697286667482
30.939480126728114,-0.005211749034562012,0.0013926178547505827
31.252000128008195,-0.0036900526864851145,0.0028537739500995524
31.564520129288276,-0.0017292416500656364,-0.001366469878430298
31.87704013056836,-0.007057842295443339,-0.003157912381303908
32.18956013184844,-0.008362694882343648,0.0019327873247917031
32.50208013312852,-0.003742723395272591,0.00367521024432469
32.81460013440861,-0.002431631001345344,0.00020472042698412306
33.127120135688685,-0.005390061357035935,-0.0015862059362053323
33.43964013696877,-0.008419606389225464,0.002263875895056274
33.752160138248854,-0.003615728290705964,0.005422516866634257
34.06468013952893,0.00012044927065765461,0.0022325116509617116
34.377200140809016,-0.0033109826575691,0.0001364272427265354
34.689720142089094,-0.00026193570755171766,0.0011452679143090024
35.00224014336918,-0.0005080121426600328,-0.002029417077461339
35.31476014464926,-0.0018972040597829175,-0.006118562543447732
35.62728014592934,-0.007378956997936852,-0.004543504937019853
35.939800147209425,-0.00964611143351799,-0.0017048097043733978
