x0000,y0000
0,0,
0.244140625,1.769770114,
0.48828125,1.722663015,
0.732421875,1.644829174,
0.9765625,1.878445908,
1.220703125,2.091173069,
1.46484375,2.111738063,
1.708984375,2.267131554,
1.953125,2.719939693,
2.197265625,-2.645413254,
2.44140625,-2.556855823,
2.685546875,-2.669646105,
2.9296875,-1.74168972,
3.173828125,-2.09519801,
3.41796875,-2.06597906,
3.662109375,-2.07451315,
3.90625,-1.391045473,
4.150390625,-1.560369889,
4.39453125,-1.910939439,
4.638671875,-0.9757808915,
4.8828125,-1.274276638,
5.126953125,-1.068024861,
5.37109375,-1.031684269,
5.615234375,-0.9363082868,
5.859375,-1.05683141,
6.103515625,-0.8587855021,
6.34765625,-0.9697696279,
6.591796875,-0.7569048083,
6.8359375,-0.8901677898,
7.080078125,-0.8407749934,
7.32421875,-0.708537301,
7.568359375,-0.6734964778,
7.8125,-0.6656015434,
8.056640625,-0.7271243125,
8.30078125,-0.632143567,
8.544921875,-0.6703587932,
8.7890625,-0.6253734289,
9.033203125,-0.6039569261,
9.27734375,-0.6238564963,
9.521484375,-0.5676438073,
9.765625,-0.5169799726,
10.00976562,-0.5148784846,
10.25390625,-0.4981218651,
10.49804688,-0.4871523364,
10.7421875,-0.4661374806,
10.98632812,-0.4769639894,
11.23046875,-0.42581624,
11.47460938,-0.4218761757,
11.71875,-0.4165438646,
11.96289062,-0.394987805,
12.20703125,-0.3655724802,
12.45117188,-0.3645610626,
12.6953125,-0.3547239305,
12.93945312,-0.3593138616,
13.18359375,-0.4124261903,
13.42773438,-0.6401740813,
13.671875,3.048186743,
13.91601562,2.936459529,
14.16015625,2.917644371,
14.40429688,2.918232982,
14.6484375,2.920976571,
14.89257812,2.932943699,
15.13671875,2.93939487,
15.38085938,2.941810963,
15.625,2.959984688,
15.86914062,2.978797786,
16.11328125,2.974394413,
16.35742188,2.95915002,
16.6015625,2.983182628,
16.84570312,3.002471326,
17.08984375,3.003051106,
17.33398438,3.006562791,
17.578125,2.997538799,
17.82226562,3.016178764,
18.06640625,3.030706496,
18.31054688,3.026388642,
18.5546875,3.028948256,
18.79882812,3.03326938,
19.04296875,3.071313447,
19.28710938,3.093948699,
19.53125,3.098935199,
19.77539062,3.093121663,
20.01953125,3.082747038,
20.26367188,3.097270899,
20.5078125,3.080158133,
20.75195312,3.130699937,
20.99609375,3.098615414,
21.24023438,3.065371292,
21.484375,3.09772368,
21.72851562,3.130987294,
21.97265625,3.139307972,
22.21679688,-3.099299137,
22.4609375,3.121035757,
