x0000,y0000
0,1.394319534,
0.244140625,1.394319234,
0.48828125,1.394318332,
0.732421875,1.39431683,
0.9765625,1.394314726,
1.220703125,1.394312022,
1.46484375,1.394308716,
1.708984375,1.394304809,
1.953125,1.394300301,
2.197265625,1.394295191,
2.44140625,1.394289479,
2.685546875,1.394283166,
2.9296875,1.39427625,
3.173828125,1.394268733,
3.41796875,1.394260613,
3.662109375,1.39425189,
3.90625,1.394242565,
4.150390625,1.394232637,
4.39453125,1.394222105,
4.638671875,1.39421097,
4.8828125,1.39419923,
5.126953125,1.394186886,
5.37109375,1.394173938,
5.615234375,1.394160385,
5.859375,1.394146226,
6.103515625,1.394131462,
6.34765625,1.394116091,
6.591796875,1.394100114,
6.8359375,1.39408353,
7.080078125,1.394066338,
7.32421875,1.394048539,
7.568359375,1.394030131,
7.8125,1.394011114,
8.056640625,1.393991487,
8.30078125,1.393971251,
8.544921875,1.393950404,
8.7890625,1.393928946,
9.033203125,1.393906876,
9.27734375,1.393884194,
9.521484375,1.393860899,
9.765625,1.39383699,
10.00976562,1.393812467,
10.25390625,1.39378733,
10.49804688,1.393761577,
10.7421875,1.393735207,
10.98632812,1.393708221,
11.23046875,1.393680616,
11.47460938,1.393652394,
11.71875,1.393623552,
11.96289062,1.39359409,
12.20703125,1.393564007,
12.45117188,1.393533303,
12.6953125,1.393501976,
12.93945312,1.393470026,
13.18359375,1.393437452,
13.42773438,1.393404253,
13.671875,1.393370428,
13.91601562,1.393335976,
14.16015625,1.393300896,
14.40429688,1.393265187,
14.6484375,1.393228849,
14.89257812,1.393191881,
15.13671875,1.393154281,
15.38085938,1.393116048,
15.625,1.393077181,
15.86914062,1.39303768,
16.11328125,1.392997543,
16.35742188,1.39295677,
16.6015625,1.392915358,
16.84570312,1.392873308,
17.08984375,1.392830617,
17.33398438,1.392787286,
17.578125,1.392743312,
17.82226562,1.392698695,
18.06640625,1.392653433,
18.31054688,1.392607525,
18.5546875,1.39256097,
18.79882812,1.392513767,
19.04296875,1.392465914,
19.28710938,1.392417411,
19.53125,1.392368255,
19.77539062,1.392318446,
20.01953125,1.392267983,
20.26367188,1.392216864,
20.5078125,1.392165088,
20.75195312,1.392112653,
20.99609375,1.392059558,
21.24023438,1.392005802,
21.484375,1.391951384,
21.72851562,1.391896301,
21.97265625,1.391840553,
22.21679688,1.391784138,
22.4609375,1.391727054,
22.70507812,1.391669301,
22.94921875,1.391610877,
23.19335938,1.39155178,
23.4375,1.391492009,
23.68164062,1.391431562,
23.92578125,1.391370438,
24.16992188,1.391308634,
24.4140625,1.391246151,
24.65820312,1.391182986,
24.90234375,1.391119137,
25.14648438,1.391054603,
25.390625,1.390989383,
25.63476562,1.390923474,
25.87890625,1.390856875,
26.12304688,1.390789584,
26.3671875,1.3907216,
26.61132812,1.390652922,
26.85546875,1.390583546,
27.09960938,1.390513472,
27.34375,1.390442698,
27.58789062,1.390371223,
27.83203125,1.390299043,
28.07617188,1.390226159,
28.3203125,1.390152567,
28.56445312,1.390078266,
28.80859375,1.390003255,
29.05273438,1.389927531,
29.296875,1.389851093,
29.54101562,1.389773939,
29.78515625,1.389696066,
30.02929688,1.389617474,
30.2734375,1.38953816,
30.51757812,1.389458122,
30.76171875,1.389377359,
31.00585938,1.389295868,
31.25,1.389213648,
31.49414062,1.389130697,
31.73828125,1.389047012,
31.98242188,1.388962592,
32.2265625,1.388877435,
32.47070312,1.388791538,
32.71484375,1.388704901,
32.95898438,1.38861752,
33.203125,1.388529393,
33.44726562,1.38844052,
33.69140625,1.388350897,
33.93554688,1.388260522,
34.1796875,1.388169395,
34.42382812,1.388077511,
34.66796875,1.38798487,
34.91210938,1.387891469,
35.15625,1.387797306,
35.40039062,1.387702379,
35.64453125,1.387606686,
35.88867188,1.387510224,
36.1328125,1.387412992,
36.37695312,1.387314988,
36.62109375,1.387216208,
36.86523438,1.387116651,
37.109375,1.387016315,
37.35351562,1.386915198,
37.59765625,1.386813296,
37.84179688,1.386710609,
38.0859375,1.386607133,
38.33007812,1.386502867,
38.57421875,1.386397809,
38.81835938,1.386291955,
39.0625,1.386185303,
39.30664062,1.386077852,
39.55078125,1.385969599,
39.79492188,1.385860542,
40.0390625,1.385750678,
40.28320312,1.385640005,
40.52734375,1.38552852,
40.77148438,1.385416222,
41.015625,1.385303108,
41.25976562,1.385189175,
41.50390625,1.385074422,
41.74804688,1.384958845,
41.9921875,1.384842442,
42.23632812,1.384725211,
42.48046875,1.38460715,
42.72460938,1.384488255,
42.96875,1.384368526,
43.21289062,1.384247958,
43.45703125,1.384126549,
43.70117188,1.384004298,
43.9453125,1.383881202,
44.18945312,1.383757257,
44.43359375,1.383632463,
44.67773438,1.383506815,
44.921875,1.383380312,
45.16601562,1.383252951,
45.41015625,1.38312473,
45.65429688,1.382995645,
45.8984375,1.382865695,
46.14257812,1.382734877,
46.38671875,1.382603188,
46.63085938,1.382470625,
46.875,1.382337187,
47.11914062,1.38220287,
47.36328125,1.382067673,
47.60742188,1.381931591,
47.8515625,1.381794623,
48.09570312,1.381656766,
48.33984375,1.381518018,
48.58398438,1.381378375,
48.828125,1.381237836,
49.07226562,1.381096397,
49.31640625,1.380954055,
49.56054688,1.380810809,
49.8046875,1.380666656,
50.04882812,1.380521592,
50.29296875,1.380375615,
50.53710938,1.380228722,
50.78125,1.380080912,
51.02539062,1.37993218,
51.26953125,1.379782524,
51.51367188,1.379631942,
51.7578125,1.379480431,
52.00195312,1.379327988,
52.24609375,1.37917461,
52.49023438,1.379020295,
52.734375,1.37886504,
52.97851562,1.378708841,
53.22265625,1.378551697,
53.46679688,1.378393605,
53.7109375,1.378234561,
53.95507812,1.378074564,
54.19921875,1.377913609,
54.44335938,1.377751695,
54.6875,1.377588819,
54.93164062,1.377424977,
55.17578125,1.377260167,
55.41992188,1.377094387,
55.6640625,1.376927633,
55.90820312,1.376759902,
56.15234375,1.376591193,
56.39648438,1.376421501,
56.640625,1.376250824,
56.88476562,1.37607916,
57.12890625,1.375906505,
57.37304688,1.375732856,
57.6171875,1.375558212,
57.86132812,1.375382568,
58.10546875,1.375205922,
58.34960938,1.375028271,
58.59375,1.374849613,
58.83789062,1.374669944,
59.08203125,1.374489262,
59.32617188,1.374307563,
59.5703125,1.374124845,
59.81445312,1.373941105,
60.05859375,1.37375634,
60.30273438,1.373570547,
60.546875,1.373383723,
60.79101562,1.373195866,
61.03515625,1.373006972,
61.27929688,1.372817039,
61.5234375,1.372626064,
61.76757812,1.372434043,
62.01171875,1.372240974,
62.25585938,1.372046854,
62.5,1.371851681,
62.74414062,1.37165545,
62.98828125,1.371458159,
63.23242188,1.371259806,
63.4765625,1.371060388,
63.72070312,1.370859901,
63.96484375,1.370658342,
64.20898438,1.370455709,
64.453125,1.370251999,
64.69726562,1.370047208,
64.94140625,1.369841335,
65.18554688,1.369634375,
65.4296875,1.369426327,
65.67382812,1.369217186,
65.91796875,1.369006951,
66.16210938,1.368795618,
66.40625,1.368583185,
66.65039062,1.368369647,
66.89453125,1.368155004,
67.13867188,1.36793925,
67.3828125,1.367722385,
67.62695312,1.367504404,
67.87109375,1.367285305,
68.11523438,1.367065084,
68.359375,1.36684374,
68.60351562,1.366621269,
68.84765625,1.366397667,
69.09179688,1.366172933,
69.3359375,1.365947063,
69.58007812,1.365720054,
69.82421875,1.365491904,
