x0000,y0000
0,3.141592654,
0.244140625,1.875707145,
0.48828125,2.423522964,
0.732421875,2.934127175,
0.9765625,-3.048962248,
1.220703125,-2.820545949,
1.46484375,-2.814233746,
1.708984375,-2.908854674,
1.953125,-2.696412465,
2.197265625,-2.749706963,
2.44140625,-2.772132723,
2.685546875,-2.547851023,
2.9296875,-2.573817218,
3.173828125,-2.487556534,
3.41796875,-2.525064273,
3.662109375,-2.480257063,
3.90625,-2.365117274,
4.150390625,-2.324828767,
4.39453125,-2.245823701,
4.638671875,-2.212062941,
4.8828125,-2.256774175,
5.126953125,-2.094712892,
5.37109375,-2.08112632,
5.615234375,-2.082774762,
5.859375,-1.995599076,
6.103515625,-1.81879219,
6.34765625,-1.815714181,
6.591796875,-1.816241541,
6.8359375,-1.619019973,
7.080078125,-1.691384542,
7.32421875,-1.633242037,
7.568359375,-1.395257111,
7.8125,-1.456994362,
8.056640625,-1.392743428,
8.30078125,-1.368131714,
8.544921875,-1.231779812,
8.7890625,-1.166224572,
9.033203125,-1.127840508,
9.27734375,-1.084518167,
9.521484375,-1.030313046,
9.765625,-0.9431700769,
10.00976562,-0.9586933447,
10.25390625,-0.8557232189,
10.49804688,-0.828343385,
10.7421875,-0.8110904544,
10.98632812,-0.7293337441,
11.23046875,-0.6786374085,
11.47460938,-0.64102176,
11.71875,-0.6074862964,
11.96289062,-0.5615295621,
12.20703125,-0.537419702,
12.45117188,-0.4972680129,
12.6953125,-0.4684307219,
12.93945312,-0.4672342563,
13.18359375,-0.4914439118,
13.42773438,-0.7038282985,
13.671875,3.080750915,
13.91601562,2.929580364,
14.16015625,2.924837656,
14.40429688,2.949058557,
14.6484375,2.958399364,
14.89257812,2.981466441,
15.13671875,2.994820807,
15.38085938,3.035140875,
15.625,3.034320173,
15.86914062,3.049151645,
16.11328125,3.094043695,
16.35742188,3.110803436,
16.6015625,3.123033563,
16.84570312,-3.106002003,
17.08984375,-3.094366794,
17.33398438,-3.112812973,
17.578125,-3.100154324,
17.82226562,-3.085040117,
18.06640625,-3.045023086,
18.31054688,-3.008061435,
18.5546875,-3.023940646,
18.79882812,-3.003204631,
19.04296875,-3.021480051,
19.28710938,-2.981283446,
19.53125,-2.975610108,
19.77539062,-2.978160052,
20.01953125,-3.004479912,
20.26367188,-2.989783148,
20.5078125,-2.963913376,
20.75195312,-2.88975069,
20.99609375,-2.982335676,
21.24023438,-2.921688749,
21.484375,-2.893600501,
21.72851562,-2.88733352,
21.97265625,-2.936656507,
22.21679688,-2.873420343,
22.4609375,-2.886636406,
22.70507812,-2.882314944,
22.94921875,-2.868215024,
23.19335938,-2.892009397,
23.4375,-2.857778925,
23.68164062,-2.868833492,
23.92578125,-2.890099193,
24.16992188,-2.903508284,
24.4140625,-2.903254752,
24.65820312,-2.92062216,
24.90234375,-2.885910732,
25.14648438,-2.800163677,
25.390625,-2.89553824,
25.63476562,-2.921522013,
25.87890625,-2.942091692,
26.12304688,-2.919829403,
26.3671875,-2.86361602,
26.61132812,-2.935616511,
26.85546875,-2.922398137,
27.09960938,-2.967727317,
27.34375,-2.942711086,
27.58789062,-2.983782436,
27.83203125,-2.940641799,
28.07617188,-2.933829392,
28.3203125,-2.988795037,
28.56445312,-2.991530053,
28.80859375,-3.000810944,
29.05273438,-3.02120487,
29.296875,-3.022788388,
29.54101562,-3.068115261,
29.78515625,-3.071455755,
30.02929688,-3.036044784,
30.2734375,-3.096563803,
30.51757812,-3.039472994,
30.76171875,-3.05699396,
31.00585938,-3.098380464,
31.25,-3.095958204,
31.49414062,-3.105443731,
31.73828125,-3.113205785,
31.98242188,3.129826216,
32.2265625,-3.113793653,
32.47070312,3.103125538,
32.71484375,-3.121994069,
32.95898438,3.119082028,
33.203125,3.099123164,
33.44726562,3.084562895,
33.69140625,3.036180322,
33.93554688,3.035167915,
34.1796875,3.06324142,
34.42382812,3.035694829,
34.66796875,2.99901872,
34.91210938,3.023940846,
35.15625,2.969802953,
35.40039062,3.048818057,
35.64453125,2.992444327,
35.88867188,2.960946415,
36.1328125,2.99381515,
36.37695312,2.986161427,
36.62109375,2.966270812,
36.86523438,3.002829461,
37.109375,2.990651437,
37.35351562,2.961372983,
37.59765625,2.967649398,
37.84179688,2.953419435,
38.0859375,2.923318585,
38.33007812,2.96931582,
38.57421875,2.892191458,
38.81835938,2.907088887,
39.0625,2.883081661,
39.30664062,2.92314582,
39.55078125,2.933120009,
39.79492188,2.919479607,
40.0390625,2.878314444,
40.28320312,2.908990746,
40.52734375,2.919625514,
40.77148438,2.904246005,
41.015625,2.87696704,
41.25976562,2.910490827,
41.50390625,2.916478263,
41.74804688,2.882162993,
41.9921875,2.913486722,
42.23632812,2.921461897,
42.48046875,2.913764378,
42.72460938,2.890373123,
42.96875,2.911534089,
43.21289062,2.893032281,
43.45703125,2.900147679,
43.70117188,2.902085746,
43.9453125,2.904973901,
44.18945312,2.910939095,
44.43359375,2.912204531,
44.67773438,2.912180987,
44.921875,2.914408129,
45.16601562,2.914538996,
45.41015625,2.925092746,
45.65429688,2.916214993,
45.8984375,2.916898453,
46.14257812,2.913670425,
46.38671875,2.920666024,
46.63085938,2.935001503,
46.875,2.93058778,
47.11914062,2.9297431,
47.36328125,2.927723192,
47.60742188,2.939829633,
47.8515625,2.933672873,
48.09570312,2.940791645,
48.33984375,2.93968246,
48.58398438,2.940336095,
48.828125,2.942408203,
49.07226562,2.941794645,
49.31640625,2.94349291,
49.56054688,2.946127321,
49.8046875,2.941809961,
50.04882812,2.943666554,
50.29296875,2.938770649,
50.53710938,2.932127479,
50.78125,2.918362544,
51.02539062,2.890946417,
51.26953125,2.818641427,
51.51367188,2.411677297,
51.7578125,0.2401026197,
52.00195312,0.01777621655,
52.24609375,-0.03199937803,
52.49023438,-0.05480199288,
52.734375,-0.06410768887,
52.97851562,-0.06967841291,
53.22265625,-0.07141163945,
53.46679688,-0.07113981124,
53.7109375,-0.07278230777,
53.95507812,-0.0743557696,
54.19921875,-0.06873590822,
54.44335938,-0.06727380449,
54.6875,-0.06630529352,
54.93164062,-0.06015981847,
55.17578125,-0.06117569805,
55.41992188,-0.05850236162,
55.6640625,-0.05455898701,
55.90820312,-0.05087723678,
56.15234375,-0.0493200578,
56.39648438,-0.04607357322,
56.640625,-0.04220866438,
56.88476562,-0.03766741142,
57.12890625,-0.02890043977,
57.37304688,-0.02688072839,
57.6171875,-0.0161819789,
57.86132812,-0.03687972835,
58.10546875,-0.03372859643,
58.34960938,-0.02227506801,
58.59375,-0.02715606556,
58.83789062,-0.0211307664,
59.08203125,-0.01596850678,
59.32617188,-0.03882642742,
59.5703125,0.03472938177,
59.81445312,0.0097527987,
60.05859375,0.00442572487,
60.30273438,0.01027191057,
60.546875,0.01203577907,
60.79101562,0.02138884645,
61.03515625,0.01541695425,
61.27929688,0.02505177982,
61.5234375,0.01962596163,
61.76757812,0.02575026504,
62.01171875,0.02948161255,
62.25585938,0.03658771302,
62.5,0.02964544365,
62.74414062,0.04438882255,
62.98828125,0.03575826852,
63.23242188,0.04473759087,
63.4765625,0.03956822643,
63.72070312,0.04949142841,
63.96484375,0.04649951482,
64.20898438,0.06508722049,
64.453125,0.02955427189,
64.69726562,0.06414366683,
64.94140625,0.06130050679,
65.18554688,0.0538784372,
65.4296875,0.06533020779,
65.67382812,0.0581795702,
65.91796875,0.06617235889,
66.16210938,0.07680924048,
66.40625,0.07505433425,
66.65039062,0.06511916925,
66.89453125,0.09479262676,
67.13867188,0.07466351836,
67.3828125,0.09355216687,
67.62695312,0.08937616753,
67.87109375,0.0797883364,
68.11523438,0.07325179536,
68.359375,0.07823403304,
68.60351562,0.1079722385,
68.84765625,0.1023437705,
69.09179688,0.1016429147,
69.3359375,0.08512336219,
69.58007812,0.1100998269,
69.82421875,0.0928456871,
70.06835938,0.09479919553,
70.3125,0.1048037983,
70.55664062,0.09880107615,
70.80078125,0.1190660423,
71.04492188,0.07682949254,
71.2890625,0.08362749702,
71.53320312,0.08773607313,
71.77734375,0.09865434544,
72.02148438,0.1052118092,
72.265625,0.1038231886,
72.50976562,0.1253559344,
72.75390625,0.1084555046,
72.99804688,0.1258434447,
73.2421875,0.1343334774,
73.48632812,0.1259356722,
73.73046875,0.1379916839,
73.97460938,0.1235329662,
74.21875,0.1223870417,
74.46289062,0.1405670573,
74.70703125,0.1219694887,
74.95117188,0.1218626806,
75.1953125,0.1433344554,
75.43945312,0.1091110223,
75.68359375,0.1315612865,
75.92773438,0.1166865674,
76.171875,0.1164152221,
76.41601562,0.1147196731,
76.66015625,0.1165982031,
76.90429688,0.1013483423,
77.1484375,0.1132814393,
77.39257812,0.1139234434,
77.63671875,0.1415011289,
77.88085938,0.1384642475,
78.125,0.1076159952,
78.36914062,0.101173889,
78.61328125,0.09225515262,
78.85742188,0.09679173759,
79.1015625,0.1030740567,
79.34570312,0.1192088838,
79.58984375,0.1202842713,
79.83398438,0.09823093216,
80.078125,0.06721732658,
80.32226562,0.08249743074,
80.56640625,0.06669890761,
80.81054688,0.08509144056,
81.0546875,0.06029742714,
81.29882812,0.08082426837,
81.54296875,0.09246352144,
81.78710938,0.08283593076,
82.03125,0.03935887182,
82.27539062,0.06327659411,
82.51953125,0.05102266082,
82.76367188,0.06210874333,
83.0078125,0.05613471532,
83.25195312,0.04978753246,
83.49609375,0.003419079724,
83.74023438,0.03646676607,
83.984375,0.0595191307,
84.22851562,0.05165729864,
84.47265625,0.02159331673,
84.71679688,0.02795120052,
84.9609375,0.02184683181,
85.20507812,0.02677178441,
85.44921875,0.003377782519,
85.69335938,-0.009819716101,
85.9375,0.04007750673,
86.18164062,0.01752897698,
86.42578125,-0.007796596963,
86.66992188,0.03539010223,
86.9140625,-0.01747802417,
87.15820312,0.02314020116,
87.40234375,0.01540714321,
87.64648438,0.0129150449,
