frq,amp_real,amp_imag
0.0,-23.370967741935484,0.0
0.244140625,0.7571211995914381,15.316660135352429
0.48828125,0.24976885444653327,6.547441885520391
0.732421875,0.8261121967864696,3.0998350576144516
0.9765625,0.7088042981246501,1.5173099033541173
1.220703125,0.41683860790931715,0.4898440289646149
1.46484375,0.18812231612366456,-0.1691100474028309
1.708984375,-0.3109879164740521,-0.8696544660163384
1.953125,-0.38485501857860743,-0.9558123089027708
2.197265625,0.14261730801338607,-1.0542794702899383
2.44140625,0.14136295519521783,-1.261548438080343
2.685546875,0.7839368915134864,-1.4908894021416186
2.9296875,0.6782507349335225,-1.8947918969120432
3.173828125,0.8519339452151569,-2.2941850514448
3.41796875,1.748801197706662,-2.3945649726557754
3.662109375,1.4892575835427593,-2.9548800205908794
3.90625,1.4410086476404287,-3.7364902791557166
4.150390625,1.5097512368060346,-2.9008760961907702
4.39453125,1.6105522227488884,-3.9858670321382554
4.638671875,2.089368458089767,-3.995048729320535
4.8828125,2.5100900133450432,-3.5676184106659377
5.126953125,2.783420359697926,-4.466536715631239
5.37109375,3.377214139952922,-4.816498417883381
5.615234375,3.721747578492605,-4.728343330610037
5.859375,4.099533502903621,-5.09572816316378
6.103515625,4.950300124653622,-5.394573453828023
6.34765625,5.338580821360235,-5.511348289455172
6.591796875,6.0207863804543535,-5.5604798173954055
6.8359375,6.933964611954865,-6.604675521583004
7.080078125,7.529486863119212,-6.236230924733838
7.32421875,9.333497439246043,-7.164955433912876
7.568359375,9.54848703052214,-7.418199001149964
7.8125,10.911145138220132,-7.96275208454547
8.056640625,11.100890450186728,-8.059696539964229
8.30078125,12.300692286692875,-8.883526200908431
8.544921875,13.167777693930077,-9.550876956415829
8.7890625,15.39202307957262,-10.313575147354497
9.033203125,16.49875571405039,-11.108329636992872
9.27734375,18.643627496965433,-11.549945616673606
9.521484375,20.835580710900622,-11.829193151663883
9.765625,22.91705515438674,-12.62405973618619
10.009765625,25.531714289180993,-13.990541249263423
10.25390625,28.349597477011873,-15.675918400426164
10.498046875,31.984329436039754,-16.50568059838564
10.7421875,36.383672782065624,-17.769222687412597
10.986328125,41.385662692607355,-20.04309589017796
11.23046875,46.816743363517936,-21.905328324131148
11.474609375,54.50368581793456,-24.71848913293277
11.71875,64.02127491559348,-28.14298593777604
11.962890625,76.75946153161587,-33.00523363379309
12.20703125,92.95622056784545,-39.24461189757726
12.451171875,117.06655485339614,-48.385935735250285
12.6953125,156.05823697572362,-64.11084163925659
12.939453125,224.4666356531103,-93.74287174229566
13.18359375,395.21902730633354,-169.2194037679255
13.427734375,1371.900440991816,-861.7654995866599
13.671875,-954.2867188940119,183.9870744088034
13.916015625,-370.07612963535644,96.93753745714027
14.16015625,-233.57914393461002,63.87031995188332
14.404296875,-172.34932620048417,46.201285624830525
14.6484375,-137.8942817542951,35.95455061821238
14.892578125,-116.934333507106,28.8869846291726
15.13671875,-100.78796655874476,24.69234049861964
15.380859375,-89.8244103758822,21.108219373714483
15.625,-80.6711821992396,18.322026202352518
15.869140625,-73.80536705749482,15.259705198450439
16.11328125,-67.96014934878765,13.900554149498632
16.357421875,-63.73272177404352,12.196983776724748
16.6015625,-58.708544542284315,10.901221255831967
16.845703125,-56.111314591738136,10.43061822261175
