x0004,y0004,x0005,y0005,x0018,y0018,x0019,y0019
236.5722656,1.85808015,236.5722656,1.868932856,236.5722656,2.112105588,237.7929688,2.14444371,
236.8164062,1.848894488,236.8164062,1.848623775,236.8164062,2.09861586,238.0371094,2.138762132,
237.0605469,1.839176625,237.0605469,1.837151762,237.0605469,2.095498052,238.28125,2.133246332,
237.3046875,1.829825263,237.3046875,1.810786491,237.3046875,2.081631398,238.5253906,2.127888569,
237.5488281,1.822015606,237.5488281,1.792340386,237.5488281,2.075422182,238.7695312,2.122681578,
237.7929688,1.811688494,237.7929688,1.775085382,237.7929688,2.062656092,239.0136719,2.117618533,
238.0371094,1.803650456,238.0371094,1.757943923,238.0371094,2.05502404,239.2578125,2.112693017,
238.28125,1.794736712,238.28125,1.737272832,238.28125,2.046990493,239.5019531,2.107898989,
238.5253906,1.787281594,238.5253906,1.720227232,238.5253906,2.042695055,239.7460938,2.103230762,
238.7695312,1.779526596,238.7695312,1.69823244,238.7695312,2.03170853,239.9902344,2.098682975,
239.0136719,1.772150653,239.0136719,1.683642484,239.0136719,2.025449112,240.234375,2.094250571,
239.2578125,1.765502902,239.2578125,1.674749754,239.2578125,2.018330277,240.4785156,2.089928775,
239.5019531,1.757224565,239.5019531,1.657631981,239.5019531,2.002867225,240.7226562,2.085713077,
239.7460938,1.749106921,239.7460938,1.636217516,239.7460938,1.995912157,240.9667969,2.081599212,
239.9902344,1.744853678,239.9902344,1.627577923,239.9902344,1.995566696,241.2109375,2.077583145,
240.234375,1.734961398,240.234375,1.61389987,240.234375,1.977605303,241.4550781,2.073661056,
240.4785156,1.72960475,240.4785156,1.583640554,240.4785156,1.970577408,241.6992188,2.069829324,
240.7226562,1.723717214,240.7226562,1.594387602,240.7226562,1.966813302,241.9433594,2.066084516,
240.9667969,1.717625398,240.9667969,1.575721173,240.9667969,1.961216808,242.1875,2.062423375,
241.2109375,1.71144864,241.2109375,1.55182558,241.2109375,1.955546525,242.4316406,2.058842808,
241.4550781,1.706944147,241.4550781,1.552301189,241.4550781,1.943761869,242.6757812,2.055339876,
241.6992188,1.700632138,241.6992188,1.543504702,241.6992188,1.931118126,242.9199219,2.051911785,
241.9433594,1.696121597,241.9433594,1.538965431,241.9433594,1.927636233,243.1640625,2.048555877,
242.1875,1.691137851,242.1875,1.523852728,242.1875,1.921592466,243.4082031,2.045269621,
242.4316406,1.687203675,242.4316406,1.515125633,242.4316406,1.916166596,243.6523438,2.042050608,
242.6757812,1.682391899,242.6757812,1.489655243,242.6757812,1.911657296,243.8964844,2.038896541,
242.9199219,1.676480543,242.9199219,1.472875746,242.9199219,1.895247521,244.140625,2.035805227,
243.1640625,1.672068991,243.1640625,1.478906204,243.1640625,1.889329636,244.3847656,2.032774578,
243.4082031,1.668767589,243.4082031,1.479693302,243.4082031,1.890400688,244.6289062,2.029802597,
243.6523438,1.665006585,243.6523438,1.458915053,243.6523438,1.883116629,244.8730469,2.026887378,
243.8964844,1.660334389,243.8964844,1.476490923,243.8964844,1.875016983,245.1171875,2.024027099,
244.140625,1.656011876,244.140625,1.443425813,244.140625,1.869039109,245.3613281,2.021220018,
244.3847656,1.65260402,244.3847656,1.446650043,244.3847656,1.865128026,245.6054688,2.018464467,
244.6289062,1.648087651,244.6289062,1.402075629,244.6289062,1.859226948,245.8496094,2.015758851,
244.8730469,1.643698072,244.8730469,1.432446329,244.8730469,1.855165211,246.09375,2.013101642,
245.1171875,1.642720677,245.1171875,1.435370849,245.1171875,1.855314295,246.3378906,2.010491375,
245.3613281,1.63814514,245.3613281,1.422535543,245.3613281,1.844915705,246.5820312,2.007926647,
245.6054688,1.636485856,245.6054688,1.421547852,245.6054688,1.841803767,246.8261719,2.005406112,
245.8496094,1.631022622,245.8496094,1.404711468,245.8496094,1.831333696,247.0703125,2.002928478,
246.09375,1.626851551,246.09375,1.395139736,246.09375,1.825957156,247.3144531,2.000492504,
246.3378906,1.626355173,246.3378906,1.39488719,246.3378906,1.826500487,247.5585938,1.998097001,
246.5820312,1.622864409,246.5820312,1.377794662,246.5820312,1.818210381,247.8027344,1.995740825,
246.8261719,1.619497881,246.8261719,1.389754484,246.8261719,1.810651776,248.046875,1.993422875,
247.0703125,1.618120341,247.0703125,1.371828017,247.0703125,1.815255368,248.2910156,1.991142095,
247.3144531,1.612408572,247.3144531,1.374043374,247.3144531,1.799516586,248.5351562,1.988897468,
247.5585938,1.609430241,247.5585938,1.357283993,247.5585938,1.796216312,248.7792969,1.986688015,
247.8027344,1.609273464,247.8027344,1.339104985,247.8027344,1.799494865,249.0234375,1.984512793,
248.046875,1.604277232,248.046875,1.318823096,248.046875,1.788536759,249.2675781,1.982370896,
248.2910156,1.601488561,248.2910156,1.319023557,248.2910156,1.79520232,249.5117188,1.980261449,
248.5351562,1.599437017,248.5351562,1.304727461,248.5351562,1.776647156,249.7558594,1.97818361,
248.7792969,1.595233165,248.7792969,1.302886494,248.7792969,1.775970931,250,1.976136567,
249.0234375,1.594438941,249.0234375,1.306966548,249.0234375,1.76882529,250.2441406,1.974119536,
249.2675781,1.59314313,249.2675781,1.285634473,249.2675781,1.765126083,250.4882812,1.972131761,
249.5117188,1.589552626,249.5117188,1.275385172,249.5117188,1.756091512,250.7324219,1.970172513,
249.7558594,1.588802755,249.7558594,1.279730544,249.7558594,1.757058029,250.9765625,1.968241088,
250,1.58484783,250,1.247294553,250,1.74827778,251.2207031,1.966336806,
250.2441406,1.579480298,250.2441406,1.243171908,250.2441406,1.735023439,251.4648438,1.964459009,
250.4882812,1.579581401,250.4882812,1.239338741,250.4882812,1.735245828,251.7089844,1.962607063,
250.7324219,1.574889268,250.7324219,1.239150472,250.7324219,1.717217363,251.953125,1.960780353,
250.9765625,1.57495186,250.9765625,1.223464397,250.9765625,1.719465395,252.1972656,1.958978287,
251.2207031,1.571474618,251.2207031,1.240171612,251.2207031,1.711600331,252.4414062,1.957200289,
251.4648438,1.569856894,251.4648438,1.208588073,251.4648438,1.700501519,252.6855469,1.955445806,
251.7089844,1.565821903,251.7089844,1.224628467,251.7089844,1.69871988,252.9296875,1.953714298,
251.953125,1.56693592,251.953125,1.228510947,251.953125,1.701192587,253.1738281,1.952005246,
252.1972656,1.56110912,252.1972656,1.199729136,252.1972656,1.675808073,253.4179688,1.950318145,
252.4414062,1.559758788,252.4414062,1.200672794,252.4414062,1.676712254,253.6621094,1.948652508,
252.6855469,1.556162705,252.6855469,1.186822499,252.6855469,1.669872051,253.90625,1.94700786,
252.9296875,1.555234048,252.9296875,1.189766948,252.9296875,1.652097488,254.1503906,1.945383744,
253.1738281,1.552736624,253.1738281,1.156097193,253.1738281,1.653379945,254.3945312,1.943779715,
253.4179688,1.547602193,253.4179688,1.143131687,253.4179688,1.643881835,254.6386719,1.942195342,
253.6621094,1.548752903,253.6621094,1.203294817,253.6621094,1.637715315,254.8828125,1.940630207,
253.90625,1.548047898,253.90625,1.171277117,253.90625,1.631807644,255.1269531,1.939083904,
254.1503906,1.547734112,254.1503906,1.178583734,254.1503906,1.621482848,255.3710938,1.937556039,
254.3945312,1.542147163,254.3945312,1.158771157,254.3945312,1.617557705,255.6152344,1.936046231,
254.6386719,1.542195028,254.6386719,1.172779283,254.6386719,1.598758748,255.859375,1.934554109,
254.8828125,1.539403573,254.8828125,1.161069824,254.8828125,1.593790621,256.1035156,1.933079312,
255.1269531,1.536079537,255.1269531,1.134967847,255.1269531,1.589946029,256.3476562,1.93162149,
255.3710938,1.536075776,255.3710938,1.155939948,255.3710938,1.580057233,256.5917969,1.930180303,
255.6152344,1.53214212,255.6152344,1.169272547,255.6152344,1.568966111,256.8359375,1.928755421,
255.859375,1.53124826,255.859375,1.170469569,255.859375,1.569118062,257.0800781,1.927346522,
256.1035156,1.531707248,256.1035156,1.153163659,256.1035156,1.559645609,257.3242188,1.925953294,
256.3476562,1.528823598,256.3476562,1.151386852,256.3476562,1.556510476,257.5683594,1.924575434,
256.5917969,1.527754358,256.5917969,1.15412834,256.5917969,1.546902461,257.8125,1.923212647,
256.8359375,1.523839049,256.8359375,1.164507286,256.8359375,1.521987817,258.0566406,1.921864643,
257.0800781,1.524305756,257.0800781,1.176119643,257.0800781,1.517261453,258.3007812,1.920531145,
257.3242188,1.520831567,257.3242188,1.157863256,257.3242188,1.499653614,258.5449219,1.91921188,
257.5683594,1.521161968,257.5683594,1.160984152,257.5683594,1.48835297,258.7890625,1.917906582,
257.8125,1.517714245,257.8125,1.185138849,257.8125,1.482218839,259.0332031,1.916614995,
258.0566406,1.51561069,258.0566406,1.160710924,258.0566406,1.477754872,259.2773438,1.915336866,
258.3007812,1.515767721,258.3007812,1.183803897,258.3007812,1.484245855,259.5214844,1.914071951,
258.5449219,1.514319163,258.5449219,1.195981692,258.5449219,1.441527444,259.765625,1.912820011,
258.7890625,1.512828058,258.7890625,1.177765675,258.7890625,1.423581587,260.0097656,1.911580814,
259.0332031,1.512939479,259.0332031,1.188848111,259.0332031,1.41290038,260.2539062,1.910354134,
259.2773438,1.511246184,259.2773438,1.233083285,259.2773438,1.406443701,260.4980469,1.90913975,
259.5214844,1.508709423,259.5214844,1.20061378,259.5214844,1.385481197,260.7421875,1.907937447,
259.765625,1.508732659,259.765625,1.1991705,259.765625,1.378026916,260.9863281,1.906747014,
260.0097656,1.507435675,260.0097656,1.210487667,260.0097656,1.389214296,261.2304688,1.905568248,
260.2539062,1.506049172,260.2539062,1.219657402,260.2539062,1.352656819,261.4746094,1.904400948,
260.4980469,1.505783518,260.4980469,1.211766581,260.4980469,1.338989136,261.71875,1.903244919,
260.7421875,1.506083655,260.7421875,1.190809842,260.7421875,1.35873139,261.9628906,1.902099972,
260.9863281,1.505651963,260.9863281,1.220152113,260.9863281,1.345874508,262.2070312,1.900965921,
261.2304688,1.504752713,261.2304688,1.207969406,261.2304688,1.347946712,262.4511719,1.899842585,
261.4746094,1.505264061,261.4746094,1.22387567,261.4746094,1.308915798,262.6953125,1.898729787,
261.71875,1.504214541,261.71875,1.228146339,261.71875,1.281116082,262.9394531,1.897627355,
261.9628906,1.501893648,261.9628906,1.201353056,261.9628906,1.300613715,263.1835938,1.896535119,
262.2070312,1.50039334,262.2070312,1.216179929,262.2070312,1.258262717,263.4277344,1.895452915,
262.4511719,1.50152507,262.4511719,1.185367135,262.4511719,1.245227075,263.671875,1.894380582,
262.6953125,1.499561879,262.6953125,1.219926327,262.6953125,1.23507716,263.9160156,1.893317963,
262.9394531,1.500470063,262.9394531,1.192690389,262.9394531,1.286116226,264.1601562,1.892264904,
263.1835938,1.500200553,263.1835938,1.210124497,263.1835938,1.224900908,264.4042969,1.891221255,
263.4277344,1.502585854,263.4277344,1.21319816,263.4277344,1.275173533,264.6484375,1.89018687,
263.671875,1.498487995,263.671875,1.169508201,263.671875,1.207377495,264.8925781,1.889161604,
263.9160156,1.497547956,263.9160156,1.208590461,263.9160156,1.192564168,265.1367188,1.888145317,
264.1601562,1.497052416,264.1601562,1.166512888,264.1601562,1.207615824,265.3808594,1.887137872,
264.4042969,1.495734626,264.4042969,1.163860076,264.4042969,1.148507291,265.625,1.886139135,
264.6484375,1.497060819,264.6484375,1.207739342,264.6484375,1.160222436,265.8691406,1.885148974,
264.8925781,1.492831039,264.8925781,1.183047602,264.8925781,1.124734139,266.1132812,1.884167262,
265.1367188,1.494394234,265.1367188,1.193933587,265.1367188,1.078111759,266.3574219,1.883193871,
265.3808594,1.499132062,265.3808594,1.150592609,265.3808594,1.112565588,266.6015625,1.88222868,
265.625,1.493208134,265.625,1.139918703,265.625,1.062331383,266.8457031,1.881271567,
265.8691406,1.496510525,265.8691406,1.214756166,265.8691406,1.067229766,267.0898438,1.880322415,
266.1132812,1.498717554,266.1132812,1.222294557,266.1132812,1.087415113,267.3339844,1.879381109,
266.3574219,1.497077904,266.3574219,1.201353433,266.3574219,1.050337171,267.578125,1.878447535,
266.6015625,1.494310084,266.6015625,1.168433171,266.6015625,1.028936919,267.8222656,1.877521582,
266.8457031,1.498290317,266.8457031,1.188292445,266.8457031,0.9805956973,268.0664062,1.876603143,
267.0898438,1.492742227,267.0898438,1.201290603,267.0898438,0.9600573702,268.3105469,1.875692111,
267.3339844,1.49367429,267.3339844,1.185121969,267.3339844,0.9778426207,268.5546875,1.874788381,
267.578125,1.494326221,267.578125,1.177942758,267.578125,0.9716183073,268.7988281,1.873891853,
267.8222656,1.494226523,267.8222656,1.186816201,267.8222656,0.8714150608,269.0429688,1.873002426,
268.0664062,1.494729043,268.0664062,1.151605933,268.0664062,0.8467634341,269.2871094,1.872120002,
268.3105469,1.490971309,268.3105469,1.166381192,268.3105469,0.8508048622,269.53125,1.871244486,
268.5546875,1.488770986,268.5546875,1.167723531,268.5546875,0.6273844128,269.7753906,1.870375783,
268.7988281,1.492723782,268.7988281,1.188449295,268.7988281,0.6774544934,270.0195312,1.869513801,
269.0429688,1.487803711,269.0429688,1.157047379,269.0429688,0.5544986821,270.2636719,1.86865845,
269.2871094,1.488926691,269.2871094,1.135401954,269.2871094,0.5284632246,270.5078125,1.867809641,
269.53125,1.487498512,269.53125,1.153055394,269.53125,0.428225191,270.7519531,1.866967287,
269.7753906,1.48928662,269.7753906,1.151172638,269.7753906,0.5879539377,270.9960938,1.866131303,
270.0195312,1.487361539,270.0195312,1.157448461,270.0195312,-0.0128447776,271.2402344,1.865301606,
270.2636719,1.488571936,270.2636719,1.167693217,270.2636719,0.1912417933,271.484375,1.864478112,
270.5078125,1.486313459,270.5078125,1.170848803,270.5078125,-0.9979521974,271.7285156,1.863660742,
270.7519531,1.485401106,270.7519531,1.12525357,270.7519531,0.006602920091,271.9726562,1.862849417,
270.9960938,1.484382386,270.9960938,1.149252047,270.9960938,0.2925712071,272.2167969,1.862044059,
271.2402344,1.484434541,271.2402344,1.142566512,271.2402344,0.1268933895,272.4609375,1.861244592,
271.484375,1.485174857,271.484375,1.152401659,271.484375,0.4648568104,272.7050781,1.860450942,
271.7285156,1.488367175,271.7285156,1.16825455,271.7285156,0.4180779179,272.9492188,1.859663034,
271.9726562,1.488029039,271.9726562,1.164103507,271.9726562,0.4289357766,273.1933594,1.858880798,
272.2167969,1.489112111,272.2167969,1.162133239,272.2167969,0.6148803187,273.4375,1.858104162,
272.4609375,1.492614895,272.4609375,1.135612483,272.4609375,0.7479702456,273.6816406,1.857333057,
272.7050781,1.491568381,272.7050781,1.132795052,272.7050781,0.7525026468,273.9257812,1.856567415,
272.9492188,1.491709569,272.9492188,1.138810359,272.9492188,0.793249011,274.1699219,1.855807169,
273.1933594,1.496568752,273.1933594,1.160680185,273.1933594,0.9006865123,274.4140625,1.855052254,
273.4375,1.495647119,273.4375,1.120663708,273.4375,0.9150004634,274.6582031,1.854302604,
273.6816406,1.493563818,273.6816406,1.153471932,273.6816406,0.9189719102,274.9023438,1.853558156,
273.9257812,1.493302619,273.9257812,1.136035639,273.9257812,0.9641416855,275.1464844,1.852818848,
274.1699219,1.49477447,274.1699219,1.151104768,274.1699219,0.9494044679,275.390625,1.852084618,
274.4140625,1.498299932,274.4140625,1.222052892,274.4140625,1.113595941,275.6347656,1.851355407,
274.6582031,1.499768758,274.6582031,1.131541055,274.6582031,1.155439673,275.8789062,1.850631155,
274.9023438,1.500957025,274.9023438,1.123330381,274.9023438,1.137467012,276.1230469,1.849911805,
275.1464844,1.501318667,275.1464844,1.167662632,275.1464844,1.092958333,276.3671875,1.849197298,
275.390625,1.499103852,275.390625,1.153536101,275.390625,1.086558581,276.6113281,1.848487579,
275.6347656,1.502378442,275.6347656,1.152036472,275.6347656,1.164101084,276.8554688,1.847782593,
275.8789062,1.503741031,275.8789062,1.134847222,275.8789062,1.178622594,277.0996094,1.847082284,
276.1230469,1.503963351,276.1230469,1.122590099,276.1230469,1.182412419,277.34375,1.846386601,
276.3671875,1.503636778,276.3671875,1.106276131,276.3671875,1.222934666,277.5878906,1.84569549,
276.6113281,1.504225707,276.6113281,1.10105236,276.6113281,1.182954596,277.8320312,1.845008899,
276.8554688,1.507508777,276.8554688,1.101915189,276.8554688,1.199465746,278.0761719,1.844326778,
277.0996094,1.506635869,277.0996094,1.127862323,277.0996094,1.216149172,278.3203125,1.843649077,
277.34375,1.50882188,277.34375,1.102388528,277.34375,1.21748399,278.5644531,1.842975747,
277.5878906,1.507256983,277.5878906,1.114691242,277.5878906,1.233073626,278.8085938,1.842306739,
277.8320312,1.511043653,277.8320312,1.102245958,277.8320312,1.255168105,279.0527344,1.841642006,
278.0761719,1.507951271,278.0761719,1.074102766,278.0761719,1.256106391,279.296875,1.8409815,
278.3203125,1.509430845,278.3203125,1.065305928,278.3203125,1.267013498, , ,
278.5644531,1.515113446,278.5644531,1.06078043,278.5644531,1.290347251, , ,
278.8085938,1.51372373,278.8085938,1.068495643,278.8085938,1.269666082, , ,
279.0527344,1.515211563,279.0527344,1.11850369,279.0527344,1.344353526, , ,
279.296875,1.520386243,279.296875,1.107741041,279.296875,1.326046473, , ,
279.5410156,1.519053923,279.5410156,0.9981826688,279.5410156,1.356668051, , ,
279.7851562,1.522276749,279.7851562,1.06357592,279.7851562,1.386342713, , ,
280.0292969,1.524914887,280.0292969,1.097328969,280.0292969,1.380766309, , ,
280.2734375,1.524369552,280.2734375,1.104296329,280.2734375,1.390564436, , ,
280.5175781,1.525322208,280.5175781,1.101185805,280.5175781,1.426120904, , ,
280.7617188,1.529222985,280.7617188,1.064756274,280.7617188,1.423920386, , ,
281.0058594,1.526270203,281.0058594,1.063308352,281.0058594,1.410954395, , ,
281.25,1.526473267,281.25,1.092658469,281.25,1.423094949, , ,
281.4941406,1.529904379,281.4941406,1.081532362,281.4941406,1.444063411, , ,
281.7382812,1.533569956,281.7382812,1.049993594,281.7382812,1.484644581, , ,
281.9824219,1.532362374,281.9824219,1.054556426,281.9824219,1.477828711, , ,
282.2265625,1.533159994,282.2265625,1.036769784,282.2265625,1.514212816, , ,
282.4707031,1.540154347,282.4707031,1.081719984,282.4707031,1.532109166, , ,
282.7148438,1.538615399,282.7148438,1.032462691,282.7148438,1.523240336, , ,
282.9589844,1.54226276,282.9589844,1.042006157,282.9589844,1.542858853, , ,
283.203125,1.546671979,283.203125,1.065481416,283.203125,1.554215331, , ,
283.4472656,1.548131276,283.4472656,1.122413434,283.4472656,1.55836517, , ,
283.6914062,1.547988171,283.6914062,1.098144726,283.6914062,1.581905618, , ,
283.9355469,1.552025238,283.9355469,1.12938852,283.9355469,1.57730829, , ,
284.1796875,1.554567195,284.1796875,1.106403358,284.1796875,1.591835837, , ,
284.4238281,1.556971303,284.4238281,1.089749462,284.4238281,1.599642166, , ,
284.6679688,1.559379359,284.6679688,1.100808887,284.6679688,1.624425459, , ,
284.9121094,1.561179971,284.9121094,1.049556234,284.9121094,1.626061464, , ,
285.15625,1.561730628,285.15625,1.09343416,285.15625,1.621089138, , ,
285.4003906,1.564053021,285.4003906,1.111422817,285.4003906,1.641150219, , ,
285.6445312,1.566260783,285.6445312,1.076026579,285.6445312,1.653156857, , ,
285.8886719,1.571102681,285.8886719,1.087198353,285.8886719,1.666988075, , ,
286.1328125,1.572590963,286.1328125,1.099684721,286.1328125,1.66797803, , ,
286.3769531,1.575515304,286.3769531,1.054767372,286.3769531,1.680550689, , ,
286.6210938,1.575011686,286.6210938,1.08262565,286.6210938,1.689518738, , ,
286.8652344,1.57755806,286.8652344,1.042844465,286.8652344,1.698044564, , ,
287.109375,1.580863831,287.109375,1.110892294,287.109375,1.723300917, , ,
287.3535156,1.582051131,287.3535156,1.118570514,287.3535156,1.717277353, , ,
287.5976562,1.585401372,287.5976562,1.12132068,287.5976562,1.72145342, , ,
287.8417969,1.590475091,287.8417969,1.123530609,287.8417969,1.730236769, , ,
288.0859375,1.591453026,288.0859375,1.105231638,288.0859375,1.741814438, , ,
288.3300781,1.59192161,288.3300781,1.111433877,288.3300781,1.742046459, , ,
288.5742188,1.59781016,288.5742188,1.118386842,288.5742188,1.749863608, , ,
288.8183594,1.598256418,288.8183594,1.135912641,288.8183594,1.762597199, , ,
289.0625,1.602793124,289.0625,1.084662944,289.0625,1.768730896, , ,
289.3066406,1.60570294,289.3066406,1.128554164,289.3066406,1.775661192, , ,
289.5507812,1.607678989,289.5507812,1.139003534,289.5507812,1.784421959, , ,
289.7949219,1.609445788,289.7949219,1.110785718,289.7949219,1.784129168, , ,
290.0390625,1.612246931,290.0390625,1.119891378,290.0390625,1.791748189, , ,
290.2832031,1.615712982,290.2832031,1.104850292,290.2832031,1.801208655, , ,
290.5273438,1.616706223,290.5273438,1.142965826,290.5273438,1.80831567, , ,
290.7714844,1.621125106,290.7714844,1.153360918,290.7714844,1.805464343, , ,
291.015625,1.623095677,291.015625,1.107649226,291.015625,1.823959189, , ,
291.2597656,1.626283896,291.2597656,1.083664127,291.2597656,1.831380039, , ,
291.5039062,1.63105588,291.5039062,1.072325658,291.5039062,1.835218376, , ,
291.7480469,1.629945352,291.7480469,1.125100085,291.7480469,1.841700874, , ,
291.9921875,1.63558789,291.9921875,1.091691945,291.9921875,1.849667735, , ,
292.2363281,1.636762661,292.2363281,1.067396704,292.2363281,1.847264576, , ,
292.4804688,1.640675036,292.4804688,1.07491553,292.4804688,1.868947709, , ,
292.7246094,1.643348819,292.7246094,1.144976794,292.7246094,1.870691648, , ,
292.96875,1.647674066,292.96875,1.140547988,292.96875,1.870958533, , ,
293.2128906,1.6489995,293.2128906,1.107441998,293.2128906,1.886741674, , ,
293.4570312,1.65154891,293.4570312,1.080098488,293.4570312,1.88441852, , ,
293.7011719,1.65660338,293.7011719,1.066369854,293.7011719,1.895202088, , ,
293.9453125,1.660321139,293.9453125,1.114788996,293.9453125,1.915746384, , ,
294.1894531,1.662861724,294.1894531,1.131129751,294.1894531,1.916111041, , ,
294.4335938,1.665560087,294.4335938,1.066614657,294.4335938,1.920499326, , ,
294.6777344,1.671909231,294.6777344,1.113225458,294.6777344,1.927250122, , ,
294.921875,1.671890643,294.921875,1.12878081,294.921875,1.931440642, , ,
295.1660156,1.675851236,295.1660156,1.079332364,295.1660156,1.941963311, , ,
295.4101562,1.681211866,295.4101562,1.115696509,295.4101562,1.951695951, , ,
295.6542969,1.682444059,295.6542969,1.137604998,295.6542969,1.954399248, , ,
295.8984375,1.688174465,295.8984375,1.116625338,295.8984375,1.966289773, , ,
296.1425781,1.691041342,296.1425781,1.136992175,296.1425781,1.980643945, , ,
296.3867188,1.695304141,296.3867188,1.13272055,296.3867188,1.984518464, , ,
296.6308594,1.698624064,296.6308594,1.105276033,296.6308594,1.990434561, , ,
296.875,1.701462741,296.875,1.134767371,296.875,2.002460846, , ,
297.1191406,1.707409109,297.1191406,1.13005375,297.1191406,2.011539197, , ,
297.3632812,1.710443485,297.3632812,1.14092666,297.3632812,2.016522424, , ,
297.6074219,1.714391355,297.6074219,1.124995759,297.6074219,2.026947573, , ,
297.8515625,1.715790355,297.8515625,1.145104564,297.8515625,2.031155054, , ,
298.0957031,1.722106483,298.0957031,1.165336611,298.0957031,2.041940112, , ,
298.3398438,1.725358608,298.3398438,1.164737873,298.3398438,2.044697052, , ,
298.5839844,1.72992,298.5839844,1.164560912,298.5839844,2.055210783, , ,
298.828125,1.731201232,298.828125,1.184858404,298.828125,2.058305292, , ,
299.0722656,1.737483466,299.0722656,1.184637673,299.0722656,2.066868387, , ,
299.3164062,1.74123266,299.3164062,1.129763286,299.3164062,2.079002305, , ,
299.5605469,1.74691642,299.5605469,1.198149388,299.5605469,2.086594518, , ,
299.8046875,1.749457339,299.8046875,1.193351311,299.8046875,2.088060297, , ,
300.0488281,1.75393794,300.0488281,1.198410753,300.0488281,2.095036191, , ,
300.2929688,1.756792755,300.2929688,1.166620613,300.2929688,2.098058692, , ,
300.5371094,1.760102326,300.5371094,1.184018606,300.5371094,2.103853905, , ,
300.78125,1.76499025,300.78125,1.202113621,300.78125,2.113363923, , ,
301.0253906,1.768883874,301.0253906,1.200980769,301.0253906,2.119162668, , ,
301.2695312,1.773622516,301.2695312,1.205776122,301.2695312,2.127045492, , ,
301.5136719,1.777469593,301.5136719,1.207865465,301.5136719,2.135888412, , ,
301.7578125,1.782679139,301.7578125,1.211745651,301.7578125,2.143152283, , ,
302.0019531,1.787545309,302.0019531,1.197054929,302.0019531,2.151551927, , ,
302.2460938,1.791434094,302.2460938,1.254521123,302.2460938,2.157302574, , ,
302.4902344,1.795784384,302.4902344,1.230485928,302.4902344,2.161078609, , ,
302.734375,1.801410553,302.734375,1.245997131,302.734375,2.170498145, , ,
302.9785156,1.804827868,302.9785156,1.229795581,302.9785156,2.177970922, , ,
303.2226562,1.810180161,303.2226562,1.273783662,303.2226562,2.187824345, , ,
303.4667969,1.814653639,303.4667969,1.283525077,303.4667969,2.190183137, , ,
303.7109375,1.818919711,303.7109375,1.282962552,303.7109375,2.196935225, , ,
303.9550781,1.82381285,303.9550781,1.256169429,303.9550781,2.205442195, , ,
304.1992188,1.829676353,304.1992188,1.313112632,304.1992188,2.215542545, , ,
304.4433594,1.83396823,304.4433594,1.272742998,304.4433594,2.221769696, , ,
304.6875,1.839041195,304.6875,1.286688031,304.6875,2.228762965, , ,
304.9316406,1.843833853,304.9316406,1.332468504,304.9316406,2.234352093, , ,
305.1757812,1.848774781,305.1757812,1.298981084,305.1757812,2.243837342, , ,
305.4199219,1.853157162,305.4199219,1.309220667,305.4199219,2.249246333, , ,
305.6640625,1.858240971,305.6640625,1.351573961,305.6640625,2.256150932, , ,
305.9082031,1.865203687,305.9082031,1.382899138,305.9082031,2.26512759, , ,
306.1523438,1.870113499,306.1523438,1.339251221,306.1523438,2.274680597, , ,
306.3964844,1.875874107,306.3964844,1.386187802,306.3964844,2.280038562, , ,
306.640625,1.880910911,306.640625,1.372510356,306.640625,2.287226771, , ,
306.8847656,1.886400721,306.8847656,1.366025192,306.8847656,2.293744761, , ,
307.1289062,1.891483433,307.1289062,1.391769401,307.1289062,2.30503853, , ,
307.3730469,1.898413591,307.3730469,1.39787017,307.3730469,2.313638974, , ,
307.6171875,1.903082859,307.6171875,1.404580472,307.6171875,2.318771407, , ,
307.8613281,1.910776066,307.8613281,1.434656467,307.8613281,2.33274266, , ,
308.1054688,1.91453167,308.1054688,1.408149647,308.1054688,2.335464866, , ,
308.3496094,1.922198837,308.3496094,1.457408538,308.3496094,2.344119247, , ,
308.59375,1.927118853,308.59375,1.443876245,308.59375,2.352908029, , ,
308.8378906,1.933276408,308.8378906,1.457775628,308.8378906,2.360505888, , ,
309.0820312,1.940817399,309.0820312,1.485427312,309.0820312,2.370570937, , ,
309.3261719,1.945969011,309.3261719,1.492280498,309.3261719,2.378815451, , ,
309.5703125,1.952698778,309.5703125,1.518692898,309.5703125,2.38687608, , ,
309.8144531,1.960625507,309.8144531,1.517211173,309.8144531,2.397152003, , ,
310.0585938,1.968200286,310.0585938,1.513743323,310.0585938,2.408433977, , ,
310.3027344,1.973209592,310.3027344,1.522764,310.3027344,2.413846328, , ,
310.546875,1.980384868,310.546875,1.536054911,310.546875,2.425362262, , ,
310.7910156,1.98864541,310.7910156,1.554212878,310.7910156,2.435311416, , ,
311.0351562,1.995160778,311.0351562,1.531927693,311.0351562,2.445373959, , ,
311.2792969,2.003827372,311.2792969,1.548096065,311.2792969,2.456170966, , ,
311.5234375,2.010188702,311.5234375,1.559318001,311.5234375,2.463384908, , ,
311.7675781,2.018452085,311.7675781,1.563633497,311.7675781,2.474913089, , ,
312.0117188,2.025187799,312.0117188,1.551425656,312.0117188,2.48395458, , ,
312.2558594,2.032994461,312.2558594,1.550027087,312.2558594,2.492665255, , ,
312.5,2.041128243,312.5,1.560757131,312.5,2.501069962, , ,
312.7441406,2.047568337,312.7441406,1.548107798,312.7441406,2.510790688, , ,
312.9882812,2.058071994,312.9882812,1.548756627,312.9882812,2.52462224, , ,
