x0000,y0000
0,3.141592654,
0.244140625,1.533880731,
0.48828125,1.146129886,
0.732421875,0.9291123598,
0.9765625,0.7785198717,
1.220703125,0.5437562055,
1.46484375,0.485293008,
1.708984375,0.4434925799,
1.953125,0.1584353559,
2.197265625,-0.05214937315,
2.44140625,-0.3729300144,
2.685546875,-0.4400643111,
2.9296875,-0.7599526373,
3.173828125,-1.037741123,
3.41796875,-0.9954791036,
3.662109375,-1.161686818,
3.90625,-1.18055758,
4.150390625,-1.248271173,
4.39453125,-1.442926876,
4.638671875,-1.573722931,
4.8828125,-1.580919939,
5.126953125,-1.843205743,
5.37109375,-1.63444595,
5.615234375,-1.717089408,
5.859375,-1.535202976,
6.103515625,-1.408072373,
6.34765625,-1.380352236,
6.591796875,-1.42656869,
6.8359375,-1.400377494,
7.080078125,-1.364200727,
7.32421875,-1.535558616,
7.568359375,-1.60723716,
7.8125,-1.547103935,
8.056640625,-1.48941106,
8.30078125,-1.506964123,
8.544921875,-1.587395984,
8.7890625,-1.492218401,
9.033203125,-1.513767587,
9.27734375,-1.421881782,
9.521484375,-1.414355226,
9.765625,-1.351577726,
10.00976562,-1.123075898,
10.25390625,-1.14577132,
10.49804688,-1.024530388,
10.7421875,-0.9047067492,
10.98632812,-1.035362542,
11.23046875,-0.9069105193,
11.47460938,-0.9047797855,
11.71875,-0.9237568196,
11.96289062,-0.8306756343,
12.20703125,-0.790994593,
12.45117188,-0.7012218849,
12.6953125,-0.7089069303,
12.93945312,-0.6437016064,
13.18359375,-0.6676277592,
13.42773438,-0.8115864443,
13.671875,2.76273607,
13.91601562,2.823166422,
14.16015625,2.782237709,
14.40429688,2.820668718,
14.6484375,2.830305343,
14.89257812,2.891736059,
15.13671875,2.871829311,
15.38085938,2.901224251,
15.625,3.002203765,
15.86914062,3.0404569,
16.11328125,3.054260002,
16.35742188,2.949399694,
16.6015625,-3.100709959,
16.84570312,-3.124759874,
17.08984375,-3.007649673,
17.33398438,-3.068847494,
17.578125,-2.899651515,
17.82226562,-3.007740367,
18.06640625,-2.909011526,
18.31054688,-2.82385576,
18.5546875,-2.779033456,
18.79882812,-2.88973705,
19.04296875,-2.864703588,
19.28710938,-2.859550525,
19.53125,-2.917052802,
19.77539062,-2.849367812,
20.01953125,-2.792338498,
20.26367188,-2.781249829,
20.5078125,-2.802583189,
20.75195312,-2.867126276,
20.99609375,-2.798950588,
21.24023438,-2.893979707,
21.484375,-2.768038955,
21.72851562,-2.788985907,
