x0000,y0000
0,0,
0.244140625,1.569197563,
0.48828125,1.512221689,
0.732421875,1.622386031,
0.9765625,1.911970558,
1.220703125,2.445600786,
1.46484375,2.645036852,
1.708984375,2.881234098,
1.953125,3.062236593,
2.197265625,3.043849567,
2.44140625,-3.024792918,
2.685546875,-3.05671227,
2.9296875,-2.956032903,
3.173828125,-2.846162693,
3.41796875,-2.786203366,
3.662109375,-2.798010635,
3.90625,-2.825826225,
4.150390625,-2.810027893,
4.39453125,-2.623583,
4.638671875,-2.700536997,
4.8828125,-2.779119249,
5.126953125,-2.679340508,
5.37109375,-2.612375992,
5.615234375,-2.635628164,
5.859375,-2.633638243,
6.103515625,-2.631929623,
6.34765625,-2.626534161,
6.591796875,-2.582516486,
6.8359375,-2.507207735,
7.080078125,-2.592351215,
7.32421875,-2.531204805,
7.568359375,-2.343124116,
7.8125,-2.211561589,
8.056640625,-1.713776758,
8.30078125,-1.788869172,
8.544921875,-1.685585546,
8.7890625,-1.318366593,
9.033203125,-1.008555925,
9.27734375,-0.9744198819,
9.521484375,-1.002652912,
9.765625,-0.8197247237,
10.00976562,-0.7828392829,
10.25390625,-0.7747907516,
10.49804688,-0.6903518684,
10.7421875,-0.7136082087,
10.98632812,-0.6246305694,
11.23046875,-0.6112311482,
11.47460938,-0.5709455439,
11.71875,-0.5321753632,
11.96289062,-0.5266142546,
12.20703125,-0.4991797209,
12.45117188,-0.4780800888,
12.6953125,-0.4585916396,
12.93945312,-0.4668837101,
13.18359375,-0.4978148291,
13.42773438,-0.6925111034,
13.671875,3.048489524,
13.91601562,2.866701386,
14.16015625,2.85636472,
14.40429688,2.866209708,
14.6484375,2.872501462,
14.89257812,2.874764435,
15.13671875,2.88137754,
15.38085938,2.901516436,
15.625,2.903516955,
15.86914062,2.898423994,
16.11328125,2.905864448,
16.35742188,2.943313444,
16.6015625,2.957168286,
16.84570312,2.971587204,
17.08984375,2.962782037,
17.33398438,2.9796732,
17.578125,2.972965814,
17.82226562,3.012276394,
18.06640625,3.01596065,
18.31054688,3.035546824,
18.5546875,3.041979729,
18.79882812,3.010546287,
19.04296875,3.079808216,
19.28710938,3.092812072,
19.53125,3.069107164,
19.77539062,3.126879612,
20.01953125,3.037863409,
20.26367188,3.071313264,
20.5078125,3.081528812,
20.75195312,3.092278935,
20.99609375,3.087444791,
21.24023438,3.126351145,
21.484375,3.08834422,
21.72851562,3.134048828,
21.97265625,3.084553776,
22.21679688,3.122462087,
22.4609375,3.086185821,
22.70507812,3.084055365,
22.94921875,3.12120884,
23.19335938,3.138641849,
23.4375,3.130143077,
23.68164062,3.09325237,
23.92578125,-3.103773806,
24.16992188,3.105916446,
24.4140625,3.115096924,
24.65820312,3.12949182,
24.90234375,3.107672986,
25.14648438,3.029074308,
25.390625,3.124137326,
25.63476562,3.107924517,
25.87890625,3.066576927,
26.12304688,3.137560821,
26.3671875,3.139353266,
26.61132812,3.088268422,
26.85546875,3.070768759,
27.09960938,3.040260466,
27.34375,3.078332885,
27.58789062,3.07580159,
27.83203125,3.057854377,
28.07617188,3.084121317,
28.3203125,2.994266542,
28.56445312,3.072114473,
28.80859375,2.985951651,
29.05273438,3.032586681,
29.296875,3.025775335,
29.54101562,2.937065864,
29.78515625,2.983949421,
30.02929688,2.990439922,
30.2734375,2.994146807,
30.51757812,3.032729817,
30.76171875,2.994985965,
31.00585938,2.919322642,
31.25,2.944395698,
31.49414062,3.049514333,
31.73828125,3.020490379,
31.98242188,2.976234607,
32.2265625,2.929744896,
32.47070312,2.937198559,
32.71484375,2.876334569,
32.95898438,2.852557883,
33.203125,2.898396519,
33.44726562,2.840950291,
33.69140625,2.913297111,
33.93554688,2.839970012,
34.1796875,2.820841062,
34.42382812,2.819908785,
34.66796875,2.79522358,
34.91210938,2.829954347,
35.15625,2.854313207,
35.40039062,2.847032049,
35.64453125,2.772064804,
35.88867188,2.765458738,
36.1328125,2.779312846,
36.37695312,2.840756746,
36.62109375,2.773760504,
36.86523438,2.812023234,
37.109375,2.733463124,
37.35351562,2.81539665,
37.59765625,2.794135129,
37.84179688,2.746319289,
