x0000,y0000
0,0,
0.244140625,-0.7746410509,
0.48828125,-0.8994084238,
0.732421875,-0.7387100028,
0.9765625,-0.970123257,
1.220703125,-0.5730582499,
1.46484375,-0.6887429999,
1.708984375,-0.7955768028,
1.953125,-0.951699086,
2.197265625,-0.9539197431,
2.44140625,-0.7195492126,
2.685546875,-0.8984575322,
2.9296875,-0.7483887391,
3.173828125,-0.9344598455,
3.41796875,-1.010678719,
3.662109375,-0.6798000751,
3.90625,-0.5618802853,
4.150390625,-0.7935134066,
4.39453125,-0.7956308923,
4.638671875,-1.175862299,
4.8828125,-0.6853642884,
5.126953125,-0.8510217572,
5.37109375,-1.009700388,
5.615234375,-0.9978994424,
5.859375,-0.9659825299,
6.103515625,-1.320681037,
6.34765625,-1.073509607,
6.591796875,-1.017856165,
6.8359375,-1.133980113,
7.080078125,-1.354912795,
7.32421875,-0.9333502836,
7.568359375,-0.9486092787,
7.8125,-0.9160104649,
8.056640625,-1.1834834,
8.30078125,-0.8451383845,
8.544921875,-1.566270186,
8.7890625,-1.301721485,
9.033203125,-0.9732482816,
9.27734375,-1.465173119,
9.521484375,-1.403443634,
9.765625,-1.730090313,
10.00976562,-1.554975066,
10.25390625,-0.9666962246,
10.49804688,-1.014542697,
10.7421875,-1.111661984,
10.98632812,-1.310100876,
11.23046875,-1.490590964,
11.47460938,-1.203114019,
11.71875,-1.110256556,
11.96289062,-1.306502911,
12.20703125,-1.288346751,
12.45117188,-1.386598487,
12.6953125,-1.137877033,
12.93945312,-1.207179285,
13.18359375,-1.182238239,
13.42773438,-1.336322449,
13.671875,2.015221885,
13.91601562,1.996811774,
14.16015625,2.053686643,
14.40429688,2.389157113,
14.6484375,2.680656774,
14.89257812,2.513219051,
15.13671875,2.294565714,
15.38085938,3.063686717,
15.625,-2.813685178,
15.86914062,-2.690365695,
16.11328125,-2.705101612,
16.35742188,-2.199103799,
16.6015625,-2.423006972,
16.84570312,-2.088173362,
17.08984375,2.912707453,
17.33398438,-2.472770729,
17.578125,-1.848848861,
17.82226562,-2.480448086,
18.06640625,-2.385950559,
18.31054688,-2.736841153,
18.5546875,-2.941451269,
18.79882812,-2.156065713,
19.04296875,-2.499229342,
19.28710938,-2.516082808,
19.53125,-2.629884314,
19.77539062,-3.111453151,
20.01953125,-2.937771804,
20.26367188,-2.424494209,
20.5078125,-2.879818051,
20.75195312,-2.308383904,
20.99609375,2.586048856,
21.24023438,2.506691947,
21.484375,-3.001637251,
21.72851562,2.724580621,
21.97265625,-1.800426969,
22.21679688,-2.72391682,
22.4609375,-0.3941881806,
22.70507812,2.913754396,
22.94921875,-2.888444125,
23.19335938,2.564233626,
23.4375,1.44543532,
23.68164062,-3.122716597,
23.92578125,-2.608136671,
24.16992188,1.849980336,
24.4140625,1.544222234,
24.65820312,2.262891815,
24.90234375,3.010022744,
25.14648438,-2.135131026,
25.390625,2.375700309,
25.63476562,-2.575948995,
25.87890625,2.977436152,
26.12304688,1.339884763,
26.3671875,2.339178746,
26.61132812,2.698697713,
26.85546875,2.103638857,
27.09960938,2.511149281,
27.34375,2.026416906,
27.58789062,2.97589992,
27.83203125,3.047646603,
28.07617188,-3.003698883,
28.3203125,-3.048805234,
28.56445312,2.88720806,
28.80859375,2.553041386,
29.05273438,-2.133608617,
29.296875,1.479691334,
29.54101562,-2.959120459,
29.78515625,-2.995644883,
30.02929688,1.88685699,
30.2734375,3.135774192,
30.51757812,2.584514574,
30.76171875,1.562153559,
31.00585938,2.367437632,
31.25,2.36123293,
31.49414062,2.471846354,
31.73828125,2.973054248,
31.98242188,2.986055226,
32.2265625,0.9192923038,
32.47070312,-2.956661202,
32.71484375,1.774490263,
32.95898438,1.763800683,
33.203125,2.787221463,
33.44726562,1.857343566,
33.69140625,1.954799746,
33.93554688,2.640993713,
34.1796875,1.753196019,
34.42382812,1.590314608,
34.66796875,1.294127553,
34.91210938,2.007388113,
35.15625,2.423579806,
35.40039062,2.284441922,
35.64453125,-2.866533582,
35.88867188,2.885800338,
36.1328125,2.375563004,
36.37695312,1.852167873,
36.62109375,1.473205704,
36.86523438,2.673243093,
37.109375,1.932163566,
37.35351562,2.80233589,
37.59765625,2.678531598,
37.84179688,3.093553821,
38.0859375,2.060431784,
38.33007812,3.030073229,
38.57421875,2.841780402,
38.81835938,2.742576657,
39.0625,3.130051301,
39.30664062,2.590691141,
39.55078125,2.514305422,
39.79492188,2.630336697,
40.0390625,3.009218171,
40.28320312,2.80638265,
40.52734375,-3.095703672,
40.77148438,2.783226603,
41.015625,2.696489986,
41.25976562,2.757786731,
41.50390625,-3.033059719,
41.74804688,3.120376912,
41.9921875,2.766987611,
42.23632812,2.922592019,
42.48046875,2.826583592,
42.72460938,2.714212687,
42.96875,2.932980703,
43.21289062,3.075673058,
43.45703125,-3.09235544,
43.70117188,3.011327081,
43.9453125,2.636101708,
44.18945312,3.004917185,
44.43359375,2.934513652,
44.67773438,2.871444959,
44.921875,2.938966274,
45.16601562,2.954884942,
45.41015625,2.981821506,
45.65429688,2.816028028,
45.8984375,2.999321756,
46.14257812,2.936403243,
