frq,amp_real,amp_imag
0.0,-14.47058823529412,0.0
0.6103515625,-8.69617297290864,6.586676484127401
1.220703125,-4.108622251123275,5.537666014937945
1.8310546875,-2.4542720890887075,4.127382931908874
2.44140625,-1.1554017655384141,3.29253456079852
3.0517578125,-0.040079785057440274,2.081504300682228
3.662109375,-0.3393341218721294,0.07809999246635949
4.2724609375,-1.4051213732774448,-0.4091068117979306
4.8828125,-1.9831013815920444,0.8258601552216317
5.4931640625,0.34855682092913376,0.5302710453050418
6.103515625,0.40041192190918773,-0.801913577195199
6.7138671875,0.40961242749128446,-0.773008815346796
7.32421875,1.1726397161248254,0.528956657567093
7.9345703125,4.808189106719765,-0.25846229619315503
8.544921875,3.760225120719339,-2.767295088423644
9.1552734375,4.238891130538366,-0.07663466148417636
9.765625,9.358809549709939,-0.9285668458773243
10.3759765625,12.559797777940512,-3.809759606467933
10.986328125,16.052204199018323,-5.981205923701046
11.5966796875,23.484241141983926,-11.015881652747122
12.20703125,31.733934979156796,-26.18199897389788
12.8173828125,22.758370649291408,-54.76476082640621
13.427734375,-15.97284360220517,-61.86873843875628
14.0380859375,-34.8033999053225,-33.48577741633463
14.6484375,-25.600887284579994,-15.690802353567141
15.2587890625,-16.801987570531697,-13.301800750084873
15.869140625,-12.4997589590824,-12.7148505099388
16.4794921875,-6.527184019785627,-12.266843413151262
17.08984375,4.596003146872369,-18.881212613766504
17.7001953125,4.301671285382561,-41.264480946491055
18.310546875,-21.009713995400777,-53.2973178062734
18.9208984375,-38.3485263155589,-40.24652387146378
19.53125,-43.935483880956355,-27.14700541138557
20.1416015625,-43.63684930367915,-14.707768142942705
20.751953125,-37.89681927529255,-8.617432020205513
21.3623046875,-34.45583617992653,-5.735993861511561
21.97265625,-30.52045238512955,-3.7297370392557285
22.5830078125,-28.480006267760515,-4.556908807031887
23.193359375,-28.12966287946202,-3.145183684682076
23.8037109375,-24.498435629444366,-2.179656279535934
24.4140625,-24.49783801712447,-4.874142261779188
25.0244140625,-25.329226130466942,-3.753123277770738
25.634765625,-24.75251462830836,-2.8310827309439346
26.2451171875,-24.024757670766405,-2.341258385155102
